,customer_id,req_id,insu_req_amount,insu_pay_amount,insu_cum_amount,insu_duration,customer_cost,risk
1030,C127222,C127222-20120611-14087-02-001,215742,404842.0,4840000,22,-0.8765099053499087,1
1031,C127230,C127230-20130605-10990-01-001,424561,484561.0,1520000,38,-0.14132244836431043,1
1032,C127238,C127238-20130709-14161-01-001,998000,1338000.0,4400000,44,-0.3406813627254509,1
1033,C127252,C127252-20130221-20172-01-001,1000130,1251986.0,9000000,30,-0.25182326297581314,1
1034,C127257,C127257-20130910-11110-01-001,1256260,1306401.0,7040000,37,-0.039912916116090616,1
1035,C127261,C127261-20120718-12115-01-001,1613852,2793852.0,4060000,28,-0.7311698966200122,1
1036,C127278,C127278-20130530-14133-01-001,338490,720893.0,8140000,37,-1.1297320452598305,1
1037,C127282,C127282-20120611-16088-02-001,383060,583060.0,2900000,29,-0.5221114185767243,1
1038,C127287,C127287-20130624-14864-01-001,1586752,2446562.0,9900000,33,-0.5418679163473561,1
1039,C127308,C127308-20130906-14953-01-001,4942719,5229995.0,4500000,45,-0.058121046330976936,1
1040,C127322,C127322-20110314-11313-01-001,258240,338240.0,1760000,8,-0.3097893432465923,1
1041,C127327,C127327-20130531-13442-04-001,2254946,3214946.0,9900000,33,-0.4257308157268511,1
1042,C127338,C127338-20121012-10431-01-001,568239,838212.0,3600000,36,-0.47510466546646746,1
1043,C127339,C127339-20130228-10473-03-001,228316,263316.0,9000000,30,-0.1532963086248883,1
1044,C127342,C127342-20121115-17732-01-001,473300,493300.0,7260000,33,-0.04225649693640397,1
1045,C127344,C127344-20131006-10197-01-001,1325765,1425765.0,9240000,42,-0.07542814903093685,1
1046,C127345,C127345-20130916-21508-01-001,797800,837800.0,1880000,47,-0.05013787916771121,1
1047,C127378,C127378-20130926-12575-01-001,423150,503150.0,4700000,47,-0.1890582535743826,1
1048,C127394,C127394-20130416-12168-02-001,933773,1263773.0,9600000,32,-0.35340494959695773,1
1049,C127396,C127396-20120613-17043-01-001,151601,671601.0,1200000,30,-3.430056529970119,1
1050,C127404,C127404-20110314-18652-01-001,658780,868780.0,1800000,6,-0.3187710616594311,1
1051,C127407,C127407-20131015-16562-03-001,3300711,31601765.0,11400000,38,-8.574229612953088,1
1052,C127409,C127409-20130627-15699-01-001,6142165,6312165.0,4400000,44,-0.027677537155058517,1
1053,C127417,C127417-20120711-10905-01-001,378770,398770.0,6600000,22,-0.052802492277635504,1
1054,C127433,C127433-20130221-12635-01-001,2154870,3186415.0,9000000,30,-0.47870405175254194,1
1055,C127440,C127440-20130128-10916-01-001,4995315,6395315.0,1440000,36,-0.28026260606187997,1
1056,C127447,C127447-20130823-12542-01-001,3915261,4215261.0,4400000,44,-0.07662324427413651,1
1057,C127452,C127452-20120926-19916-04-001,300000,659091.0,3770000,26,-1.19697,1
1058,C127455,C127455-20130802-16450-01-001,321828,571828.0,7200000,36,-0.7768124588289397,1
1059,C127465,C127465-20130422-12865-01-001,822071,1862071.0,1240000,31,-1.265097540236792,1
1060,C127469,C127469-20130819-10023-01-001,723350,923350.0,7000000,35,-0.27649132508467544,1
1061,C127476,C127476-20110218-17078-01-001,12000,112000.0,1540000,7,-8.333333333333334,1
1062,C127483,C127483-20121002-11464-01-001,1035883,1115883.0,3625000,25,-0.07722879900529307,1
1063,C127493,C127493-20130705-12762-01-001,2324556,3834556.0,1800000,45,-0.6495864156423851,1
1064,C127494,C127494-20130626-19217-01-001,3510500,3870487.0,4785000,33,-0.10254579119783507,1
1065,C127498,C127498-20111018-18395-01-001,956230,1126230.0,1750000,14,-0.1777814960835782,1
1066,C127501,C127501-20130801-14150-01-001,2650105,12800105.0,1720000,43,-3.8300369230653124,1
1067,C127502,C127502-20131011-15553-02-001,3695072,4195072.0,4560000,38,-0.1353153605667224,1
1068,C127511,C127511-20121105-17589-01-001,1515210,1535210.0,3915000,27,-0.013199490499666712,1
1069,C127519,C127519-20130826-19004-01-001,421880,838126.0,6300000,36,-0.9866454916089883,1
1070,C127521,C127521-20120718-18048-01-001,26700,346700.0,1320000,33,-11.985018726591761,1
1071,C127533,C127533-20130821-11690-01-001,368910,668910.0,1800000,45,-0.813206473123526,1
1072,C127538,C127538-20130130-21562-01-001,288768,688768.0,1520000,38,-1.385195035460993,1
1073,C127542,C127542-20130610-18815-02-001,1019327,1446420.0,4950000,33,-0.41899508204923447,1
1074,C127599,C127599-20121121-18602-01-001,738064,768064.0,3500000,35,-0.04064688157124585,1
1075,C127602,C127602-20130805-17725-01-001,1241920,1501920.0,5220000,36,-0.20935325946920896,1
1076,C127609,C127609-20120921-15657-01-001,261920,481735.0,3625000,25,-0.839244807574832,1
1077,C127614,C127614-20121127-14738-02-001,553140,567339.0,8140000,37,-0.025669812344072025,1
1078,C127619,C127619-20111215-18851-01-001,52650,92650.0,2610000,18,-0.7597340930674265,1
1079,C127623,C127623-20110222-16743-01-001,311560,371560.0,360000,9,-0.19257927846963666,1
1080,C127683,C127683-20120104-16493-02-001,55300,233952.0,3740000,17,-3.2305967450271247,1
1081,C127701,C127701-20130930-13484-01-001,1482768,1542768.0,1880000,47,-0.04046486031530219,1
1082,C127704,C127704-20130506-21188-01-001,373383,1033383.0,5400000,38,-1.7676219860036477,1
1083,C127722,C127722-20130514-16931-03-001,1977014,2285143.0,7040000,32,-0.1558557501363167,1
1084,C127724,C127724-20130218-15374-01-001,294622,944622.0,3600000,36,-2.206216779466571,1
1085,C127726,C127726-20130102-16080-01-001,4733694,5540408.0,1520000,38,-0.1704195497216339,1
1086,C127764,C127764-20131007-18379-03-001,3388423,4750083.0,11400000,38,-0.4018565568702609,1
1087,C127776,C127776-20111209-17723-01-001,2797883,2845249.0,1040000,26,-0.016929228277236752,1
1088,C127790,C127790-20130306-19842-01-001,2940390,3240390.0,7480000,34,-0.10202728209523226,1
1089,C127812,C127812-20130503-18411-01-001,819286,1079286.0,1400000,35,-0.31734949700104725,1
1090,C127815,C127815-20130730-11658-01-001,1297480,1397400.0,1720000,43,-0.07701082097604588,1
1091,C127820,C127820-20130924-11306-02-001,2502100,2693700.0,7200000,36,-0.07657567643179729,1
1092,C127821,C127821-20130719-17118-01-001,1986672,2186672.0,1520000,38,-0.10067087068222635,1
1093,C127838,C127838-20130805-10131-03-001,1169718,1192431.0,8140000,37,-0.01941750062835658,1
1094,C127848,C127848-20121015-19199-01-001,715678,875678.0,5500000,25,-0.22356422860560196,1
1095,C127854,C127854-20130423-19611-01-001,1833040,1988925.0,11400000,38,-0.08504178850434252,1
1096,C127855,C127855-20130715-16177-01-001,1009795,1099795.0,4300000,43,-0.08912700102496052,1
1097,C127856,C127856-20130603-12283-01-001,1731749,2111749.0,1480000,37,-0.2194313379132888,1
1098,C127864,C127864-20130627-10818-01-001,483619,583619.0,8200000,41,-0.20677434095848177,1
1099,C127877,C127877-20130802-14220-01-001,1449400,1479400.0,1750000,35,-0.020698219953084036,1
1100,C127885,C127885-20130212-17966-01-001,2035028,2235432.0,1200000,30,-0.09847726910882798,1
1101,C127886,C127886-20130916-19237-01-001,2686505,3147294.0,5365000,37,-0.17151987433487004,1
1102,C127889,C127889-20130621-11198-01-001,497500,517500.0,1440000,36,-0.04020100502512563,1
1103,C127895,C127895-20130313-19923-01-001,141050,741050.0,1600000,40,-4.253810705423609,1
1104,C127918,C127918-20111102-19453-01-001,812995,1012995.0,2000000,20,-0.24600397296416338,1
1105,C127929,C127929-20120604-17107-01-001,2525830,4145830.0,770000,22,-0.6413733307467249,1
1106,C127946,C127946-20130930-11861-01-001,239370,639370.0,7400000,37,-1.6710531812674938,1
1107,C127951,C127951-20130805-14923-01-001,1302130,2681672.0,7200000,36,-1.0594502853017749,1
1108,C127956,C127956-20130902-12699-01-001,953958,1073957.0,1840000,46,-0.1257906532572713,1
1109,C127968,C127968-20130411-13428-01-001,755059,1055059.0,1520000,38,-0.3973199445341357,1
1110,C127972,C127972-20130405-11922-01-001,338409,547296.0,7040000,32,-0.6172619522530429,1
1111,C127978,C127978-20130722-11214-01-001,1494378,1554370.0,5400000,35,-0.040145130616216246,1
1112,C127990,C127990-20131007-12238-02-001,2515190,2995190.0,9300000,38,-0.19084045340511055,1
1113,C128004,C128004-20121213-13487-01-001,2024691,2124691.0,8400000,28,-0.04939025263608126,1
1114,C128018,C128018-20130605-14966-01-001,1699230,1819230.0,10800000,36,-0.07062022210059851,1
1115,C128020,C128020-20120830-11209-01-001,1866460,1906460.0,5940000,27,-0.021430944140244098,1
1116,C128027,C128027-20130404-12787-01-001,2514907,22062586.0,4620000,32,-7.772724398953917,1
1117,C128038,C128038-20130527-15731-01-001,690562,1110562.0,4300000,43,-0.6082002774551742,1
1118,C128048,C128048-20121221-16077-01-001,3503131,66727131.0,1360000,34,-18.047854904655292,1
1119,C128052,C128052-20130912-18107-01-001,589750,609750.0,8000000,40,-0.03391267486222976,1
1120,C128053,C128053-20131001-12581-03-001,1177268,1444748.0,8140000,37,-0.2272040011280354,1
1121,C128054,C128054-20130911-12111-02-001,1198252,1351516.0,9300000,37,-0.12790631686823806,1
1122,C128072,C128072-20130625-18686-01-001,1556153,1756153.0,1720000,43,-0.12852206691758458,1
1123,C128082,C128082-20130912-18936-01-001,2853170,4043133.0,12000000,40,-0.41706698163796757,1
1124,C128092,C128092-20130809-17980-02-001,1234638,2460318.0,12300000,41,-0.9927444319711527,1
1125,C128100,C128100-20120210-15975-01-001,200906,400906.0,2240000,28,-0.9954904283595313,1
1126,C128105,C128105-20130829-12222-01-001,1178286,1728280.0,4400000,44,-0.46677462008374876,1
1127,C128138,C128138-20120323-10617-01-001,277760,577760.0,3480000,24,-1.080069124423963,1
1128,C128143,C128143-20130912-15045-01-001,42800,242800.0,4500000,45,-4.672897196261682,1
1129,C128144,C128144-20130828-10397-01-001,1628740,1828740.0,1640000,41,-0.12279430725591561,1
1130,C128172,C128172-20130906-12305-04-001,2532842,52802705.0,11100000,37,-19.847216289053957,1
1131,C128175,C128175-20130527-12629-01-001,861667,1161667.0,9020000,41,-0.3481623411364251,1
1132,C128178,C128178-20130611-12315-02-001,2442652,2962652.0,11400000,38,-0.21288337429973653,1
1133,C128184,C128184-20120709-11572-01-001,226505,546505.0,6900000,23,-1.412772344981347,1
1134,C128204,C128204-20120920-15235-01-001,381644,1459597.0,1360000,34,-2.8244987475238705,1
1135,C128206,C128206-20120917-12952-01-001,390637,1220637.0,3200000,32,-2.1247347281491513,1
1136,C128208,C128208-20130906-10383-02-001,2745065,3120639.0,9020000,41,-0.13681788955817076,1
1137,C128225,C128225-20130910-12860-01-001,852346,1292346.0,11100000,37,-0.5162222853160571,1
1138,C128226,C128226-20120731-18313-01-001,453521,1253521.0,1120000,28,-1.763975648316175,1
1139,C128238,C128238-20101208-19414-01-001,775451,1055451.0,1500000,15,-0.3610801972013706,1
1140,C128257,C128257-20130329-11524-01-001,548237,848237.0,3600000,36,-0.5472085977414877,1
1141,C128262,C128262-20121018-13892-02-001,2000000,2700000.0,7260000,33,-0.35,1
1142,C128263,C128263-20130909-18714-01-001,3406484,4186484.0,4500000,45,-0.2289750957292035,1
1143,C128271,C128271-20131011-19630-01-001,2005858,2045858.0,4300000,43,-0.01994159107972748,1
1144,C128292,C128292-20131016-11804-01-001,5318632,15558632.0,4800000,48,-1.9253071090460856,1
1145,C128319,C128319-20110706-13232-01-001,110100,210100.0,2200000,11,-0.9082652134423251,1
1146,C128323,C128323-20120616-10670-01-001,3297435,3317435.0,5720000,26,-0.006065320468788619,1
1147,C128324,C128324-20110421-18275-01-001,2261698,2671698.0,1500000,15,-0.1812797287701541,1
1148,C128331,C128331-20130131-18390-01-001,2850934,5080934.0,4000000,40,-0.7821997983818636,1
1149,C128342,C128342-20130404-15011-01-001,2461692,2484223.0,1440000,36,-0.009152647853590132,1
1150,C128351,C128351-20130125-12855-01-001,1531469,1631469.0,7260000,33,-0.06529678367632645,1
1151,C128352,C128352-20100723-16931-01-001,105560,611910.0,700000,7,-4.79679802955665,1
1152,C128354,C128354-20130530-19092-01-001,397405,537405.0,7040000,32,-0.3522854518690001,1
1153,C128355,C128355-20130820-11332-01-001,5569449,5629449.0,9680000,44,-0.010773058519792532,1
1154,C128366,C128366-20130325-18106-02-001,487600,693391.0,6200000,31,-0.42204881050041015,1
1155,C128373,C128373-20130827-19204-01-001,3339580,23969580.0,11100000,37,-6.177423508345361,1
1156,C128379,C128379-20131008-18343-01-001,3103648,3323648.0,4800000,48,-0.07088432708863891,1
1157,C128392,C128392-20130808-15876-01-001,265409,305405.0,1480000,37,-0.15069571868323983,1
1158,C128410,C128410-20130430-19573-02-001,1919233,2399233.0,9900000,33,-0.25009990970351176,1
1159,C128425,C128425-20130722-18376-02-001,4014490,6204490.0,1750000,35,-0.5455238398899985,1
1160,C128426,C128426-20130326-13182-01-001,7119795,7565634.0,1640000,41,-0.06261964003177058,1
1161,C128439,C128439-20130729-16532-01-001,444610,844610.0,10200000,34,-0.8996648748341243,1
1162,C128448,C128448-20131001-13256-02-001,1767210,1932010.0,5220000,37,-0.09325433875996628,1
1163,C128450,C128450-20130411-11563-01-001,3396101,5446101.0,4000000,40,-0.6036334019512376,1
1164,C128458,C128458-20121114-11578-01-001,410290,450290.0,3600000,36,-0.09749201784103927,1
1165,C128466,C128466-20130801-15081-01-001,3492128,33748404.0,1560000,39,-8.664137167938861,1
1166,C128469,C128469-20110609-20430-01-001,280773,680773.0,2000000,20,-1.4246384089638249,1
1167,C128473,C128473-20130625-12681-01-001,2013005,3053005.0,9900000,33,-0.5166405448570669,1
1168,C128474,C128474-20130103-14526-01-001,3188100,3228100.0,3600000,36,-0.012546657884006147,1
1169,C128476,C128476-20131004-17802-01-001,243940,443940.0,4400000,44,-0.8198737394441256,1
1170,C128482,C128482-20130823-12780-01-001,1662882,1702882.0,7920000,36,-0.02405462323844987,1
1171,C128523,C128523-20110531-18546-01-001,146320,446320.0,720000,18,-2.0503007107709132,1
1172,C128531,C128531-20130109-18090-01-001,2027710,2677901.0,9300000,31,-0.320652854698157,1
1173,C128536,C128536-20130325-11886-02-001,3338660,4578660.0,6200000,31,-0.3714064924251047,1
1174,C128538,C128538-20120725-19220-01-001,351300,1051300.0,3335000,23,-1.9925989183034443,1
1175,C128562,C128562-20130313-17681-01-001,231796,491796.0,6600000,30,-1.1216759564444598,1
1176,C128563,C128563-20130725-16662-02-001,2428660,3350753.0,4080000,34,-0.3796715060980129,1
1177,C128576,C128576-20130219-10385-01-001,2923916,3223916.0,6820000,31,-0.102602126736883,1
1178,C128577,C128577-20121214-14072-01-001,1855844,1955844.0,3800000,38,-0.05388383937443018,1
1179,C128580,C128580-20131002-18000-02-001,7659131,7995580.0,8800000,40,-0.04392782941041223,1
1180,C128583,C128583-20130409-15614-01-001,1461602,2281602.0,1280000,32,-0.5610282416143383,1
1181,C128590,C128590-20121121-12259-01-001,1212307,2262307.0,1480000,37,-0.8661172458791379,1
1182,C128597,C128597-20130311-18458-01-001,575180,755180.0,7480000,34,-0.312945512709065,1
1183,C128599,C128599-20130904-10672-01-001,1602635,2892519.0,1800000,45,-0.8048520093471064,1
1184,C128612,C128612-20130703-15731-01-001,755744,775744.0,1520000,38,-0.02646398780539442,1
1185,C128614,C128614-20130926-13533-01-001,598806,778806.0,5800000,40,-0.3005981903988938,1
1186,C128626,C128626-20130214-18522-01-001,2171253,2226052.0,4000000,40,-0.02523842223821913,1
1187,C128629,C128629-20130905-17669-01-001,4040500,4560500.0,8000000,40,-0.1286969434475931,1
1188,C128633,C128633-20120821-19271-01-001,573390,933390.0,5940000,27,-0.6278449223041909,1
1189,C128637,C128637-20130307-16440-01-001,2451392,3847270.0,1360000,34,-0.5694225974466752,1
1190,C128651,C128651-20130909-14073-01-001,2442414,2542414.0,10800000,36,-0.0409430997365721,1
1191,C128653,C128653-20130809-11265-03-001,2815045,3074309.0,12900000,43,-0.09209941581750913,1
1192,C128654,C128654-20130809-18646-01-001,6071310,6191310.0,10500000,35,-0.01976509188297089,1
1193,C128662,C128662-20131002-13282-01-001,7628802,8129271.0,11100000,39,-0.06560256774261541,1
1194,C128664,C128664-20120830-18155-01-001,709025,749025.0,1320000,33,-0.05641550015866859,1
1195,C128680,C128680-20121017-18351-02-001,941199,1141199.0,7800000,26,-0.2124949134030104,1
1196,C128687,C128687-20110321-15608-01-001,1273136,1335114.0,600000,15,-0.048681366326928155,1
1197,C128709,C128709-20130514-10572-02-001,1240805,21540805.0,4640000,32,-16.360346710401714,1
1198,C128723,C128723-20130201-19412-02-001,561330,761330.0,9000000,30,-0.3562966525929489,1
1199,C128725,C128725-20130709-19127-02-001,100000,274486.0,6800000,34,-1.74486,1
1200,C128734,C128734-20130409-19526-01-001,2319341,29319341.0,9600000,32,-11.641237748136216,1
1201,C128737,C128737-20110419-16371-01-001,2417863,2695492.0,520000,13,-0.11482412361659862,1
1202,C128743,C128743-20120827-13892-01-001,647368,687337.0,3400000,34,-0.06174077186391666,1
1203,C128756,C128756-20101006-17686-01-001,170000,470000.0,480000,4,-1.7647058823529411,1
1204,C128767,C128767-20130124-15388-01-001,927645,1327645.0,6160000,28,-0.43119943512874,1
1205,C128773,C128773-20120823-11468-01-001,11600,211600.0,1360000,34,-17.24137931034483,1
1206,C128775,C128775-20130912-10732-01-001,1291300,1391300.0,4300000,43,-0.07744133818632386,1
1207,C128781,C128781-20121026-17247-01-001,382287,582287.0,5940000,27,-0.5231671492883618,1
1208,C128801,C128801-20131010-14619-01-001,345048,525048.0,8360000,38,-0.5216665507407665,1
1209,C128811,C128811-20130506-17776-01-001,64600,364600.0,4620000,33,-4.643962848297214,1
1210,C128830,C128830-20130808-14020-01-001,1301907,1401907.0,1400000,35,-0.07681040197187664,1
1211,C128840,C128840-20131001-11764-01-001,2627477,32957477.0,8580000,39,-11.543393148636506,1
1212,C128850,C128850-20130409-18308-01-001,1992221,2192221.0,3875000,31,-0.10039046872811802,1
1213,C128852,C128852-20121226-22593-01-001,80400,680400.0,3600000,36,-7.462686567164179,1
1214,C128863,C128863-20130524-19004-03-001,591600,1754420.0,9900000,33,-1.965551048005409,1
1215,C128864,C128864-20131018-11822-01-001,147600,188800.0,10800000,44,-0.2791327913279133,1
1216,C128895,C128895-20130321-15948-01-001,2590730,2596422.0,7200000,31,-0.002197064147942858,1
1217,C128897,C128897-20120430-19735-01-001,500724,1020724.0,1040000,26,-1.0384962574192569,1
1218,C128898,C128898-20130812-16373-01-001,1074046,1274046.0,4500000,45,-0.18621176374196263,1
1219,C128902,C128902-20130123-12325-03-001,111700,6072102.0,7040000,32,-53.36080572963294,1
1220,C128903,C128903-20130206-13608-01-001,933700,1053700.0,10800000,36,-0.12852093820284888,1
1221,C128914,C128914-20130926-14020-04-001,13421850,17301804.0,11100000,37,-0.28907743716402734,1
1222,C128917,C128917-20130619-19395-01-001,867426,1667426.0,9900000,33,-0.9222688736560813,1
1223,C128926,C128926-20131004-13550-01-001,2313438,2453438.0,4700000,47,-0.06051599394494255,1
1224,C128953,C128953-20131008-12637-01-001,776170,976170.0,1680000,42,-0.2576755092312251,1
1225,C128955,C128955-20130514-19553-01-001,1663830,1825366.0,7040000,32,-0.09708684180475169,1
1226,C128958,C128958-20120917-19384-01-001,1025102,1545102.0,3480000,24,-0.5072665939584549,1
1227,C128961,C128961-20130328-14841-01-001,1445497,2215496.0,6820000,31,-0.532688065073812,1
1228,C128962,C128962-20130219-18336-01-001,414467,20884993.0,7040000,32,-49.39000209908147,1
1229,C128970,C128970-20130807-16935-01-001,3982447,4432447.0,8140000,37,-0.11299585405656372,1
1230,C128978,C128978-20130423-19269-01-001,184160,204160.0,8400000,42,-0.10860121633362294,1
1231,C128979,C128979-20130221-10798-01-001,2947070,3367070.0,4000000,40,-0.14251442958599558,1
1232,C128984,C128984-20120607-17362-01-001,2432277,2532277.0,3000000,30,-0.041113738278987136,1
1233,C128985,C128985-20130521-15159-02-001,650570,1755078.0,9600000,33,-1.6977542770186145,1
1234,C129003,C129003-20120718-14482-01-001,479200,679200.0,6900000,23,-0.41736227045075125,1
1235,C129016,C129016-20130130-10150-01-001,302788,411394.0,6900000,29,-0.35868660581000567,1
1236,C129031,C129031-20110114-19381-01-001,250000,470000.0,1980000,9,-0.88,1
1237,C129034,C129034-20130923-11801-02-001,955080,1202425.0,13200000,44,-0.25897830548226325,1
1238,C129043,C129043-20130927-15597-01-001,3344814,3374814.0,11100000,37,-0.00896910859617306,1
1239,C129051,C129051-20120914-12053-03-001,51700,325850.0,7800000,26,-5.302707930367505,1
1240,C129057,C129057-20130306-10438-01-001,1148145,1468145.0,1560000,39,-0.2787104416254045,1
1241,C129064,C129064-20120629-17867-03-001,490790,610790.0,5060000,23,-0.2445037592452984,1
1242,C129069,C129069-20130814-19203-01-001,2514283,7514283.0,1760000,44,-1.9886385104620283,1
1243,C129070,C129070-20131019-10403-01-001,1557272,1717263.0,8580000,39,-0.10273799310589286,1
1244,C129074,C129074-20130130-11295-01-001,1148805,1478805.0,3400000,34,-0.2872550171700158,1
1245,C129089,C129089-20130610-17150-01-001,1364796,1544796.0,8580000,39,-0.1318878425786711,1
1246,C129102,C129102-20120820-16841-02-001,894220,1134220.0,6900000,30,-0.26839032900181164,1
1247,C129118,C129118-20130520-19637-01-001,178180,278180.0,8140000,37,-0.5612302166348636,1
1248,C129139,C129139-20130130-13596-01-001,2119324,2159324.0,6380000,29,-0.01887394282327761,1
1249,C129147,C129147-20110310-14337-01-001,27300,227300.0,2420000,11,-7.326007326007326,1
1250,C129160,C129160-20130306-12812-01-001,666040,866040.0,7920000,36,-0.30028226532940966,1
1251,C129176,C129176-20130612-12213-01-001,643660,1423660.0,1640000,41,-1.211819904918746,1
1252,C129196,C129196-20130923-18330-01-001,894350,1174691.0,1680000,42,-0.31345781852742216,1
1253,C129203,C129203-20130604-18201-01-001,358707,858756.0,7260000,33,-1.3940318978999573,1
1254,C129215,C129215-20120823-10163-01-001,443340,903340.0,1120000,28,-1.0375783822799658,1
1255,C129221,C129221-20130206-15561-01-001,980680,1180680.0,9300000,31,-0.2039401231798344,1
1256,C129235,C129235-20121226-14336-01-001,71700,471700.0,4650000,33,-5.578800557880056,1
1257,C129237,C129237-20120816-20661-03-001,398000,1018000.0,9300000,31,-1.5577889447236182,1
1258,C129238,C129238-20130927-18032-01-001,229900,1389900.0,11100000,37,-5.045672031317964,1
1259,C129241,C129241-20130320-15868-01-001,2946685,6086502.0,4350000,30,-1.06554212615193,1
1260,C129242,C129242-20120502-16661-01-001,21000,241000.0,2600000,26,-10.476190476190476,1
1261,C129254,C129254-20120921-10714-01-001,1187254,1667254.0,7200000,24,-0.40429427906749527,1
1262,C129283,C129283-20121231-12638-01-001,1080070,1140070.0,8700000,29,-0.05555195496588184,1
1263,C129284,C129284-20120816-13142-01-001,412240,492240.0,7200000,24,-0.19406171162429653,1
1264,C129294,C129294-20130912-11649-06-001,4642099,5802962.0,10800000,37,-0.25007286574456944,1
1265,C129295,C129295-20130802-11376-01-001,670012,820012.0,10500000,35,-0.22387658728500384,1
1266,C129299,C129299-20131014-12230-03-001,1526890,1594773.0,11700000,39,-0.04445834343010957,1
1267,C129301,C129301-20120328-18202-01-001,91100,191100.0,4180000,19,-1.0976948408342482,1
1268,C129315,C129315-20131017-18670-02-001,944500,1068375.0,8580000,39,-0.13115404976177872,1
1269,C129324,C129324-20121203-20470-01-001,66500,266500.0,4205000,29,-3.007518796992481,1
1270,C129333,C129333-20130607-11904-01-001,2585570,3195570.0,9900000,33,-0.23592476707263776,1
1271,C129342,C129342-20130712-11340-01-001,5166120,5406120.0,10500000,35,-0.04645652830363987,1
1272,C129348,C129348-20121130-14862-01-001,52200,702200.0,3200000,32,-12.452107279693486,1
1273,C129351,C129351-20131011-15153-01-001,970672,1450670.0,8360000,38,-0.4945007170290273,1
1274,C129355,C129355-20130415-16292-02-001,3473319,4097517.0,11400000,38,-0.17971225792966325,1
1275,C129363,C129363-20120926-18695-01-001,203320,683320.0,1320000,33,-2.3608105449537673,1
1276,C129365,C129365-20130911-12101-01-001,515605,1062894.0,11100000,37,-1.061450141096382,1
1277,C129375,C129375-20111207-19604-01-001,3149920,3649920.0,7500000,25,-0.15873419007466857,1
1278,C129377,C129377-20120222-20566-01-001,48268,248268.0,5100000,17,-4.143531946631309,1
1279,C129389,C129389-20121126-19807-01-001,866401,1003162.0,1280000,32,-0.1578495408015457,1
1280,C129391,C129391-20120912-12492-02-001,1529500,5189500.0,1300000,26,-2.392938868911409,1
1281,C129401,C129401-20130815-10199-01-001,594760,884760.0,7000000,35,-0.4875916336001076,1
1282,C129402,C129402-20131002-11566-01-001,5004721,5113512.0,12000000,41,-0.02173767528699402,1
1283,C129404,C129404-20120510-14808-01-001,1086170,1356170.0,6000000,20,-0.2485798723956655,1
1284,C129412,C129412-20111125-11191-03-001,97644,417644.0,4180000,19,-3.277211093359551,1
1285,C129423,C129423-20130731-18814-04-001,480850,880850.0,10800000,36,-0.8318602474784236,1
1286,C129445,C129445-20130925-10346-01-001,4835780,5935780.0,11100000,37,-0.2274710594774783,1
1287,C129462,C129462-20120305-20827-01-001,319500,519500.0,2610000,18,-0.6259780907668232,1
1288,C129468,C129468-20130206-16757-01-001,1233675,1473675.0,7040000,32,-0.19454070156240502,1
1289,C129470,C129470-20130128-14587-01-001,506077,526077.0,1520000,38,-0.039519677835586284,1
1290,C129473,C129473-20120508-17305-01-001,132800,532800.0,6300000,21,-3.0120481927710845,1
1291,C129483,C129483-20110811-11513-01-001,1143796,1483796.0,2420000,11,-0.29725580435672094,1
1292,C129492,C129492-20120808-10402-01-001,720460,780460.0,7200000,24,-0.08328012658579241,1
1293,C129499,C129499-20130311-13774-01-001,77208,167208.0,4495000,31,-1.1656823127137084,1
1294,C129507,C129507-20110112-20263-01-001,68000,268000.0,1885000,13,-2.9411764705882355,1
1295,C129521,C129521-20130102-15325-01-001,411976,461976.0,7480000,34,-0.12136629318212712,1
1296,C129529,C129529-20130807-18208-02-001,2836703,3056703.0,7920000,36,-0.07755482332834984,1
1297,C129530,C129530-20121012-17262-01-001,3077310,3347310.0,7500000,25,-0.08773896682492177,1
1298,C129552,C129552-20110708-13570-01-001,289000,489000.0,950000,19,-0.6920415224913494,1
1299,C129554,C129554-20120102-15710-01-001,7156013,7613181.0,960000,24,-0.06388585375683359,1
1300,C129566,C129566-20110818-20015-01-001,619130,739130.0,3600000,12,-0.19382036082890508,1
1301,C129574,C129574-20120725-16531-01-001,45000,245000.0,4600000,23,-4.444444444444445,1
1302,C129575,C129575-20130520-10288-02-001,1990212,3710212.0,7700000,35,-0.8642295393656555,1
1303,C129577,C129577-20130123-16563-01-001,227630,627630.0,10200000,34,-1.7572376224574968,1
1304,C129596,C129596-20130409-10125-02-001,225190,864187.0,6820000,31,-2.8375904791509394,1
1305,C129601,C129601-20120127-11185-01-001,436310,476310.0,800000,16,-0.0916779354128945,1
1306,C129618,C129618-20111109-18235-01-001,700980,830980.0,4200000,14,-0.18545464920539817,1
1307,C129643,C129643-20121217-21032-01-001,256770,1076770.0,6380000,29,-3.19351949215251,1
1308,C129650,C129650-20100414-11144-01-001,2102588,2406471.0,40000,1,-0.14452807682722435,1
1309,C129663,C129663-20120202-11891-01-001,125055,245055.0,800000,20,-0.9595777857742593,1
1310,C129676,C129676-20130523-19650-01-001,965410,2602623.0,7480000,34,-1.6958732559223542,1
1311,C129678,C129678-20130826-10107-01-001,974500,1034500.0,9680000,44,-0.06157003591585428,1
1312,C129706,C129706-20120215-11048-01-001,815120,915120.0,4180000,21,-0.12268132299538718,1
1313,C129720,C129720-20130327-16017-01-001,4887776,6597776.0,7260000,33,-0.3498523663932226,1
1314,C129721,C129721-20130819-14184-01-001,460678,780678.0,1400000,35,-0.6946283521244774,1
